Id,SalePrice,LotArea,TotalBsmtSF,1stFlrSF,2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,LotConfig,BldgType,YearBuilt,YearRemodAdd,Foundation,CentralAir,KitchenQual,PavedDrive,YrSold
383,213500,9245,939,939,858,2,1,3,8,0,2,144,53,0,0,0,0,Inside,1Fam,2006,2006,PConc,Y,Gd,Y,2007
384,76000,9000,784,784,0,1,0,2,5,0,2,0,0,91,0,0,0,Corner,1Fam,1928,1950,BrkTil,N,TA,N,2009
385,240000,53107,1580,1079,874,2,1,3,9,2,2,216,231,0,0,0,0,Corner,1Fam,1992,1992,PConc,Y,Gd,Y,2007
386,192000,3182,1256,1269,0,2,0,2,6,1,2,146,20,0,0,144,0,Inside,TwnhsE,2004,2005,PConc,Y,Gd,Y,2010
387,81000,8410,658,658,526,1,0,5,8,0,0,0,151,0,0,0,0,FR2,1Fam,1910,1996,PConc,Y,TA,N,2006
388,125000,7200,1041,1125,0,1,0,3,6,1,1,296,0,0,0,0,0,Inside,1Fam,1976,1976,CBlock,Y,TA,Y,2009
389,191000,9382,1468,1479,0,2,0,3,6,0,2,120,25,0,0,0,0,CulDSac,1Fam,1999,2000,PConc,Y,Gd,Y,2008
390,426000,12474,1682,1742,590,2,1,3,9,1,3,196,134,0,0,0,0,Inside,1Fam,2007,2008,PConc,Y,Ex,Y,2008
391,119000,8405,861,961,406,1,0,4,7,0,1,0,130,112,0,0,0,Inside,1Fam,1900,1950,BrkTil,Y,TA,Y,2008
392,215000,12209,804,804,1157,2,1,3,7,1,2,125,192,0,0,0,0,CulDSac,1Fam,2001,2002,PConc,Y,Gd,Y,2009
393,106500,8339,0,882,0,1,0,3,5,0,1,0,0,0,0,0,0,Inside,1Fam,1959,1959,Slab,Y,TA,Y,2007
394,100000,7446,788,788,0,1,0,2,4,2,0,0,0,0,0,0,0,Corner,1Fam,1941,1950,CBlock,Y,TA,Y,2006
395,109000,10134,735,735,299,1,0,2,5,0,1,0,39,0,0,0,0,Inside,1Fam,1940,1950,CBlock,Y,TA,Y,2007
396,129000,9571,1144,1144,0,1,0,3,6,0,1,44,0,0,0,0,0,Inside,1Fam,1956,1956,CBlock,Y,TA,Y,2010
397,123000,7200,894,894,0,1,0,2,6,0,2,215,0,0,0,0,0,Inside,1Fam,1972,1972,CBlock,Y,TA,Y,2009
398,169500,7590,864,876,936,2,0,4,8,1,1,0,168,0,0,0,0,Inside,1Fam,1962,1962,CBlock,Y,TA,Y,2007
399,67000,8967,961,1077,0,1,0,2,6,0,1,0,0,0,0,0,0,Corner,1Fam,1920,1950,BrkTil,Y,TA,N,2007
400,241000,8125,1092,1112,438,2,0,2,7,0,2,0,168,0,0,0,0,Inside,1Fam,2006,2007,PConc,Y,Gd,Y,2009
401,245500,14963,1260,1288,0,1,1,1,4,2,2,120,30,0,0,224,0,Inside,TwnhsE,1996,1996,PConc,Y,Ex,Y,2008
402,164990,8767,1310,1310,0,2,0,3,6,1,2,0,0,0,0,0,0,Inside,1Fam,2005,2005,PConc,Y,Gd,Y,2006
403,108000,10200,672,672,0,1,0,2,4,0,1,168,0,0,0,0,0,Inside,1Fam,1940,1997,PConc,Y,TA,N,2008
404,258000,12090,1141,1165,1098,2,1,4,10,1,2,144,123,0,0,0,0,Corner,1Fam,1998,1998,PConc,Y,Gd,Y,2006
405,168000,10364,806,806,766,2,1,3,7,1,2,0,40,0,0,0,0,Inside,1Fam,1995,1996,PConc,Y,TA,Y,2007
406,150000,9991,1281,1620,0,2,0,3,8,1,2,120,78,0,0,0,0,Corner,1Fam,1976,1993,CBlock,Y,TA,Y,2009
407,115000,10480,1064,1166,0,1,0,3,6,0,1,0,0,0,0,0,0,Inside,1Fam,1936,1950,BrkTil,Y,TA,Y,2008
408,177000,15576,840,840,840,2,0,4,8,0,1,0,0,160,0,0,0,Inside,1Fam,1915,1976,BrkTil,Y,TA,Y,2008
409,280000,14154,1063,1071,1101,2,1,3,9,1,3,192,62,0,0,0,0,Corner,1Fam,2006,2006,PConc,Y,Gd,Y,2007
410,339750,10800,1034,1050,1028,2,1,3,8,1,3,0,102,0,0,0,0,Inside,1Fam,2007,2008,PConc,Y,Ex,Y,2008
411,60000,9571,1276,1276,0,1,0,3,5,0,1,0,0,0,0,0,0,Inside,1Fam,1958,1958,CBlock,Y,TA,Y,2009
412,145000,34650,1056,1056,0,1,0,3,5,0,2,264,0,0,0,0,0,Inside,2fmCon,1955,1955,CBlock,N,TA,Y,2006
413,222000,4403,1470,1478,0,2,1,2,7,1,2,0,144,0,0,0,0,Inside,1Fam,2009,2009,PConc,Y,Gd,Y,2010
414,115000,8960,1008,1028,0,1,0,2,5,1,2,0,0,130,0,0,0,Inside,1Fam,1927,1950,CBlock,Y,TA,Y,2010
415,228000,11228,1080,1080,1017,2,1,3,9,1,3,196,187,0,0,0,0,CulDSac,1Fam,1993,1993,PConc,Y,Gd,Y,2008
416,181134,8899,1340,1340,0,2,0,3,6,0,2,100,30,0,0,0,0,Inside,1Fam,2007,2007,PConc,Y,Gd,Y,2007
417,149500,7844,672,672,728,1,1,3,6,1,2,0,0,0,0,0,0,Inside,1Fam,1978,1978,CBlock,Y,TA,Y,2006
418,239000,22420,1370,1370,1254,2,1,4,10,1,3,0,0,0,0,0,0,Inside,1Fam,1918,1950,BrkTil,N,TA,N,2007
419,126000,8160,756,756,378,1,1,3,7,0,1,0,0,0,0,0,0,Inside,1Fam,1940,1950,BrkTil,N,TA,P,2007
420,142000,8450,1056,1056,0,1,0,3,6,1,1,0,85,184,0,0,0,Inside,1Fam,1968,1968,CBlock,Y,TA,Y,2010
421,206300,7060,1344,1344,0,2,0,2,8,0,4,0,0,0,0,0,0,Inside,Duplex,1997,1998,PConc,Y,TA,Y,2008
422,215000,16635,1602,1602,0,2,0,3,8,1,2,240,0,0,0,0,0,FR2,1Fam,1977,2000,CBlock,Y,Gd,Y,2009
423,113000,21750,988,988,0,1,0,2,4,0,2,0,0,0,0,0,0,Inside,1Fam,1954,1954,CBlock,Y,TA,N,2008
424,315000,9200,1470,1470,1160,2,1,4,8,1,3,0,66,0,0,0,0,Inside,1Fam,1998,1998,PConc,Y,Gd,Y,2008
425,139000,9000,1196,1196,0,1,0,2,6,1,1,0,44,0,0,0,0,Inside,1Fam,1956,1956,CBlock,Y,TA,Y,2008
426,135000,3378,651,707,682,1,1,3,6,2,1,0,0,126,0,0,0,Inside,1Fam,1946,1992,CBlock,Y,TA,P,2009
427,275000,12800,1518,1644,0,2,0,2,5,1,2,80,0,0,0,396,0,Inside,1Fam,1989,1989,PConc,Y,Gd,Y,2009
428,109008,8593,907,907,0,1,0,3,5,0,1,0,0,0,0,0,0,Inside,1Fam,1957,1957,CBlock,Y,TA,Y,2008
429,195400,6762,1208,1208,0,2,0,2,6,0,2,105,54,0,0,0,0,Inside,1Fam,2007,2007,PConc,Y,Gd,Y,2007
430,175000,11457,1392,1412,0,2,0,3,6,1,2,0,0,169,0,0,0,Corner,1Fam,1988,1988,CBlock,Y,Gd,Y,2009
431,85400,1680,483,483,504,1,1,2,4,0,1,0,0,0,0,0,0,Inside,Twnhs,1971,1971,CBlock,Y,TA,Y,2008
432,79900,5586,901,1088,110,1,0,4,7,0,0,0,98,0,0,0,0,Inside,1Fam,1920,1998,BrkTil,Y,TA,N,2008
433,122500,1920,765,765,600,1,1,2,6,0,2,240,36,0,0,0,0,Inside,TwnhsE,1971,1971,CBlock,Y,TA,Y,2007
434,181000,10839,926,926,678,2,1,3,7,1,2,0,36,0,0,0,0,Corner,1Fam,1997,1998,PConc,Y,TA,Y,2008
435,81000,1890,630,630,0,1,0,1,3,0,0,88,0,0,0,0,0,Inside,Twnhs,1972,1972,CBlock,Y,TA,Y,2008
436,212000,10667,799,827,834,2,1,3,6,1,2,158,61,0,0,0,0,CulDSac,1Fam,1996,1996,PConc,Y,Gd,Y,2009
437,116000,4400,648,734,384,1,0,2,6,0,2,0,0,0,0,0,0,Inside,1Fam,1920,1950,BrkTil,Y,TA,Y,2006
438,119000,6000,884,904,0,1,0,2,4,0,1,0,0,105,0,0,0,Inside,1Fam,1926,2004,PConc,Y,TA,Y,2009
439,90350,4280,440,694,0,1,0,2,4,1,1,0,0,34,0,0,0,Inside,1Fam,1913,2002,PConc,N,Gd,P,2007
440,110000,12354,684,684,512,1,0,3,7,0,2,0,46,0,0,0,0,Corner,1Fam,1920,2000,BrkTil,Y,Gd,Y,2009
441,555000,15431,3094,2402,0,2,0,2,10,2,3,0,72,0,0,170,0,Inside,1Fam,2008,2008,PConc,Y,Ex,Y,2009
442,118000,12108,1440,1440,0,2,0,4,8,0,0,0,0,0,0,0,0,Inside,Duplex,1955,1955,CBlock,N,Fa,Y,2008
443,162900,6240,1078,1128,445,2,0,3,8,1,2,0,0,0,0,0,0,Inside,1Fam,1930,1992,PConc,Y,TA,P,2008
444,172500,3922,1258,1258,0,2,0,2,6,1,3,144,16,0,0,0,0,Inside,TwnhsE,2006,2007,PConc,Y,Gd,Y,2007
445,210000,8750,915,933,975,2,1,4,8,1,2,144,133,0,0,0,0,Inside,1Fam,1994,1995,PConc,Y,Gd,Y,2008
446,127500,9855,1436,1689,0,1,0,3,7,1,2,0,0,0,0,0,0,Corner,1Fam,1956,1956,CBlock,Y,TA,Y,2009
447,190000,16492,1517,1888,0,2,1,2,6,1,2,0,0,0,0,0,0,Corner,1Fam,1966,2002,CBlock,Y,Gd,Y,2010
448,199900,11214,930,956,930,2,1,4,10,1,2,89,0,0,0,0,0,Corner,1Fam,1998,1999,PConc,Y,Gd,Y,2006
449,119500,8600,780,780,596,2,0,3,7,1,1,0,0,0,0,0,0,Inside,1Fam,1937,1950,BrkTil,Y,TA,N,2006
450,120000,6000,649,679,504,1,1,2,6,0,1,0,176,0,0,0,0,Inside,1Fam,1948,2002,CBlock,Y,TA,Y,2007
451,110000,5684,813,813,0,1,0,2,5,0,1,0,113,0,0,0,0,Inside,1Fam,1930,2005,BrkTil,Y,Gd,N,2006
452,280000,70761,1533,1533,0,2,0,2,5,2,2,200,54,0,0,0,0,Inside,1Fam,1975,1975,CBlock,Y,Gd,Y,2006
453,204000,9303,872,888,868,2,1,3,7,0,2,144,122,0,0,0,0,Corner,1Fam,1996,1997,PConc,Y,TA,Y,2007
454,210000,9000,768,786,804,2,1,3,6,0,2,0,30,0,0,0,0,Inside,1Fam,2008,2008,PConc,Y,Gd,Y,2009
455,188000,9297,1728,1728,0,2,0,4,8,0,2,0,0,0,0,0,0,Inside,Duplex,1976,1976,CBlock,Y,TA,Y,2006
456,175500,9600,1242,1242,0,1,1,3,6,1,2,0,0,0,0,0,0,Inside,1Fam,1973,1973,CBlock,Y,TA,Y,2007
457,98000,4571,624,624,720,1,0,4,7,0,3,0,0,96,0,0,0,Inside,1Fam,1916,1950,BrkTil,N,TA,Y,2008
458,256000,53227,1364,1663,0,1,0,2,6,2,2,224,137,0,0,0,0,CulDSac,1Fam,1954,1994,CBlock,Y,Gd,Y,2008
459,161000,5100,588,833,833,1,0,3,7,1,1,192,63,0,0,0,0,Inside,1Fam,1925,1996,PConc,Y,Gd,Y,2008
460,110000,7015,709,979,224,1,0,3,5,1,1,0,0,248,0,0,0,Corner,1Fam,1950,1950,CBlock,Y,Gd,Y,2009
461,263435,8004,832,832,1103,2,1,3,8,0,2,0,150,0,0,0,0,Inside,1Fam,2009,2009,PConc,Y,TA,Y,2009
462,155000,7200,560,575,560,1,0,3,6,0,2,256,0,0,0,0,0,Inside,1Fam,1936,2007,PConc,Y,Gd,Y,2009
463,62383,8281,864,864,0,1,0,3,5,1,1,0,0,236,0,0,0,Inside,1Fam,1965,1965,CBlock,Y,TA,Y,2009
464,188700,11988,715,849,811,1,1,3,6,1,1,0,0,0,0,0,0,Inside,1Fam,1934,1995,CBlock,Y,TA,Y,2008
465,124000,8430,1040,1040,0,2,0,3,5,0,0,0,0,0,0,0,0,Inside,1Fam,1978,1978,CBlock,Y,TA,Y,2009
466,178740,3072,1375,1414,0,2,0,2,6,1,2,144,20,0,0,0,0,Inside,TwnhsE,2004,2004,PConc,Y,Gd,Y,2006
467,167000,10628,1277,1277,0,1,0,2,5,1,2,0,0,0,0,176,0,Inside,1Fam,1970,1970,CBlock,Y,TA,Y,2007
468,146500,9480,728,888,756,1,1,3,7,2,1,168,0,0,0,0,0,Inside,1Fam,1942,1995,CBlock,Y,Gd,Y,2007
469,250000,11428,1626,1634,0,2,0,3,7,1,3,0,44,0,0,0,0,Inside,1Fam,2006,2006,PConc,Y,Gd,Y,2007
470,187000,9291,832,832,878,2,1,3,7,0,2,144,70,0,0,0,0,Corner,1Fam,1993,1993,PConc,Y,Gd,Y,2008
471,212000,6820,1488,1502,0,1,1,1,4,0,2,0,54,0,0,140,0,Corner,TwnhsE,1985,1985,PConc,Y,Gd,Y,2010
472,190000,11952,808,1161,808,2,1,3,8,1,2,0,0,0,0,276,0,Inside,1Fam,1977,1977,CBlock,Y,TA,Y,2007
473,148000,3675,547,1072,0,1,0,2,5,0,2,0,28,0,0,0,0,Inside,TwnhsE,2005,2005,PConc,Y,TA,Y,2008
474,440000,14977,1976,1976,0,2,0,2,7,1,3,250,63,0,0,0,0,Inside,1Fam,2006,2007,PConc,Y,Gd,Y,2007
475,251000,5330,1494,1652,0,2,0,2,6,0,2,96,48,0,0,0,0,Inside,TwnhsE,2000,2000,PConc,Y,Ex,Y,2007
476,132500,8480,970,970,0,1,0,2,5,0,2,0,24,0,0,192,0,Corner,1Fam,1963,1963,CBlock,Y,TA,Y,2007
477,208900,13125,1478,1493,0,2,0,3,7,1,2,140,39,0,0,0,0,Inside,1Fam,1997,1998,PConc,Y,Gd,Y,2008
478,380000,13693,2153,2069,574,2,1,3,9,1,3,414,84,0,0,0,0,Inside,1Fam,2006,2006,PConc,Y,Ex,Y,2007
479,297000,10637,1705,1718,0,2,0,3,7,1,3,208,44,0,0,0,0,Inside,1Fam,2007,2008,PConc,Y,Gd,Y,2009
480,89471,5925,907,1131,0,1,0,2,7,0,2,0,72,0,0,0,0,Inside,1Fam,1937,2000,BrkTil,Y,TA,Y,2007
481,326000,16033,1833,1850,0,2,0,3,8,1,3,519,112,0,0,0,0,FR2,1Fam,2004,2005,PConc,Y,Gd,Y,2006
482,374000,11846,1792,1792,0,2,0,2,6,1,3,206,49,0,0,0,0,Inside,1Fam,2003,2004,PConc,Y,Ex,Y,2006
483,155000,2500,910,916,910,1,1,4,7,1,1,0,0,0,0,0,0,Corner,1Fam,1915,2005,PConc,Y,Ex,Y,2009
484,164000,4500,1216,1216,0,2,0,2,5,0,2,0,125,0,0,0,0,FR2,Twnhs,1998,1998,PConc,Y,TA,Y,2006
485,132500,7758,999,999,0,1,0,3,6,0,1,0,132,0,0,0,0,Corner,1Fam,1962,2001,CBlock,Y,Gd,Y,2007
486,147000,9600,1113,1113,0,1,0,3,5,1,1,0,80,120,0,0,0,Inside,1Fam,1950,2007,CBlock,Y,Gd,Y,2009
487,156000,10289,1073,1073,0,1,1,3,6,0,2,0,0,0,0,0,0,Inside,1Fam,1965,1965,CBlock,Y,TA,Y,2007
488,175000,12243,1484,1484,0,2,0,3,7,1,2,224,0,0,0,180,0,Inside,1Fam,1971,1971,CBlock,Y,TA,Y,2007
489,160000,10800,954,1766,648,2,0,3,10,1,2,142,0,0,0,0,0,Corner,2fmCon,1900,1970,CBlock,N,TA,N,2006
490,86000,1526,630,630,0,1,0,1,3,0,1,0,0,0,0,0,0,Inside,Twnhs,1970,2002,CBlock,Y,Gd,Y,2009
491,115000,2665,264,616,688,1,1,3,4,1,1,141,24,0,0,0,0,Inside,TwnhsE,1976,1976,PConc,Y,TA,Y,2008
492,133000,9490,806,958,620,1,0,3,5,2,1,0,0,32,0,0,0,Inside,1Fam,1941,1950,CBlock,Y,Fa,Y,2006
493,172785,15578,728,728,728,2,1,3,8,0,2,0,0,0,0,0,0,Corner,1Fam,2006,2006,PConc,Y,TA,Y,2006
494,155000,7931,1269,1269,0,1,1,3,6,1,1,0,0,0,0,0,0,Inside,1Fam,1960,1960,CBlock,Y,TA,Y,2008
495,91300,5784,190,886,0,1,0,2,4,0,1,144,20,80,0,0,0,Inside,1Fam,1938,1996,BrkTil,Y,TA,Y,2009
496,34900,7879,720,720,0,1,0,2,4,0,0,0,523,115,0,0,0,Inside,1Fam,1920,1950,CBlock,N,TA,N,2009
497,430000,12692,3200,3228,0,3,0,4,10,1,2,264,75,291,0,0,0,Inside,1Fam,1992,1993,PConc,Y,Gd,Y,2007
498,184000,9120,1026,1133,687,2,0,4,8,0,1,0,100,0,0,0,0,Inside,1Fam,1925,1950,PConc,Y,TA,N,2008
499,130000,7800,864,899,0,1,0,3,5,0,1,64,0,0,0,0,0,Inside,1Fam,1967,2004,PConc,Y,Gd,Y,2009
500,120000,7535,912,912,0,1,0,2,5,0,1,12,285,0,0,0,0,Inside,1Fam,1958,1985,CBlock,Y,TA,Y,2007
501,113000,1890,672,672,546,1,1,3,7,0,1,144,28,0,0,0,0,Inside,Twnhs,1973,1973,CBlock,Y,TA,Y,2007
502,226700,9803,866,866,902,2,1,3,7,0,2,0,108,0,0,0,0,Inside,1Fam,2005,2005,PConc,Y,Gd,Y,2008
503,140000,9170,1214,1214,0,1,0,2,6,0,2,0,0,184,0,0,0,Corner,1Fam,1965,1965,CBlock,Y,TA,Y,2007
504,289000,15602,1501,1801,0,2,0,1,6,2,2,0,54,0,0,161,0,Inside,1Fam,1959,1997,CBlock,Y,TA,Y,2010
505,147000,2308,855,855,467,2,1,3,6,1,2,260,0,0,0,0,0,Inside,TwnhsE,1974,1974,CBlock,Y,TA,Y,2009
506,124500,7596,960,960,1000,2,0,4,10,0,2,0,0,0,0,0,0,Inside,Duplex,1952,1952,CBlock,Y,TA,N,2009
507,215000,9554,777,1065,846,2,1,3,8,1,2,182,81,0,0,0,0,Inside,1Fam,1993,1994,PConc,Y,Gd,Y,2006
508,208300,7862,1218,1218,0,2,0,2,4,0,2,0,102,0,0,0,0,Inside,1Fam,2009,2009,PConc,Y,Gd,Y,2009
509,161000,9600,689,689,689,2,0,3,7,1,2,0,0,116,0,0,0,Inside,1Fam,1928,2005,BrkTil,Y,Gd,N,2008
510,124500,9600,1041,1041,0,1,0,3,6,0,1,224,88,0,0,0,0,Corner,1Fam,1959,1959,CBlock,Y,TA,Y,2009
511,164900,14559,1008,1363,0,1,0,2,6,2,1,324,42,0,0,168,0,Inside,1Fam,1951,2000,CBlock,Y,TA,Y,2009
512,202665,6792,1368,1368,0,2,0,2,6,1,2,132,35,0,0,0,0,Inside,TwnhsE,2005,2006,PConc,Y,Gd,Y,2006
513,129900,9100,864,864,0,1,0,3,5,0,2,0,0,0,0,0,0,Corner,1Fam,1958,1958,CBlock,Y,TA,Y,2006
514,134000,9187,1084,1080,0,1,1,3,5,0,2,120,0,158,0,0,0,Corner,1Fam,1983,1983,PConc,Y,TA,Y,2007
515,96500,10594,768,789,0,1,0,2,5,0,1,0,0,112,0,0,0,Inside,1Fam,1926,1950,BrkTil,N,TA,Y,2007
516,402861,12220,2006,2020,0,2,1,3,9,1,3,156,54,0,0,0,0,Inside,1Fam,2009,2009,CBlock,Y,Ex,Y,2009
517,158000,10448,689,1378,741,2,1,3,7,1,2,0,104,0,0,0,0,Corner,1Fam,1972,1972,CBlock,Y,TA,Y,2009
518,265000,10208,1264,1277,1067,2,1,3,7,1,3,220,0,0,0,0,0,Inside,1Fam,1996,1997,PConc,Y,Gd,Y,2009
519,211000,9531,794,882,914,2,1,3,7,0,2,0,36,0,0,0,0,CulDSac,1Fam,1998,1998,PConc,Y,TA,Y,2007
520,234000,10918,1276,1276,804,1,1,3,9,2,1,0,0,0,0,145,0,Inside,1Fam,1926,2004,BrkTil,Y,Gd,Y,2009
521,106250,10800,0,694,600,2,0,3,7,0,0,220,114,210,0,0,0,Inside,2fmCon,1900,2000,BrkTil,N,TA,N,2008
522,150000,11988,1244,1244,0,1,1,3,6,2,1,0,40,0,0,0,0,Corner,1Fam,1957,1957,CBlock,Y,TA,Y,2007
523,159000,5000,1004,1004,660,2,0,3,7,2,2,0,24,36,0,0,0,Corner,1Fam,1947,1950,CBlock,Y,TA,Y,2006
524,184750,40094,3138,3138,1538,3,1,3,11,1,3,208,406,0,0,0,0,Inside,1Fam,2007,2008,PConc,Y,Ex,Y,2007
525,315750,11787,1379,1383,1015,2,1,3,8,1,3,239,60,0,0,0,0,Inside,1Fam,1996,1997,PConc,Y,Gd,Y,2007
526,176000,7500,1257,1266,0,2,0,3,6,1,2,38,144,0,0,0,0,Inside,1Fam,2005,2005,PConc,Y,Gd,Y,2006
527,132000,13300,928,928,0,1,0,2,4,0,1,261,0,156,0,0,0,Inside,1Fam,1956,2000,CBlock,Y,TA,Y,2007
528,446261,14948,1452,1476,1237,2,1,3,11,1,3,126,66,0,0,0,0,Inside,1Fam,2008,2008,PConc,Y,Ex,Y,2008
529,86000,9098,528,605,0,1,0,2,5,0,0,0,0,144,0,0,0,Inside,1Fam,1920,2002,BrkTil,Y,TA,N,2007
530,200624,32668,2035,2515,0,3,0,4,9,2,2,0,0,200,0,0,0,CulDSac,1Fam,1957,1975,PConc,Y,TA,Y,2007
531,175000,10200,1461,1509,0,2,0,3,5,1,2,224,0,0,0,0,0,Inside,1Fam,1988,1989,CBlock,Y,Gd,Y,2008
532,128000,6155,611,751,611,2,0,3,6,0,2,0,0,84,0,0,0,FR3,1Fam,1920,1999,BrkTil,Y,TA,Y,2008
533,107500,7200,0,827,0,1,0,2,5,1,1,0,0,0,0,0,0,Inside,1Fam,1955,2007,Slab,Y,TA,Y,2010
534,39300,5000,0,334,0,1,0,1,2,0,0,0,0,0,0,0,0,Inside,1Fam,1946,1950,Slab,N,Fa,N,2007
535,178000,9056,707,707,707,2,1,3,6,1,2,100,35,0,0,0,0,Inside,1Fam,2004,2004,PConc,Y,Gd,Y,2006
536,107500,7000,1117,820,527,1,0,3,5,0,0,85,0,148,0,0,0,Inside,2fmCon,1910,1991,CBlock,Y,TA,N,2008
537,188000,8924,880,880,844,2,1,3,8,0,2,120,155,0,0,0,0,CulDSac,1Fam,1998,1999,PConc,Y,Gd,Y,2008
538,111250,12735,864,864,0,1,0,3,5,0,2,216,0,0,0,0,0,FR2,1Fam,1972,1972,CBlock,Y,TA,Y,2008
539,158000,11553,1051,1159,0,1,1,3,7,1,1,466,0,0,0,0,0,Inside,1Fam,1968,1968,CBlock,Y,TA,Y,2006
540,272000,11423,1581,1601,0,2,0,3,6,1,2,180,0,0,0,0,0,Inside,1Fam,2001,2002,PConc,Y,Gd,Y,2010
541,315000,14601,1838,1838,0,2,0,2,8,1,3,270,68,0,0,0,0,Inside,1Fam,2006,2006,PConc,Y,Ex,Y,2009
542,248000,11000,969,997,1288,2,1,4,8,1,3,0,56,0,0,0,0,FR2,1Fam,2000,2000,PConc,Y,Gd,Y,2007
543,213250,10140,1650,1680,0,2,0,3,7,1,2,78,73,0,0,0,0,Inside,1Fam,1998,1999,PConc,Y,Gd,Y,2009
544,133000,4058,723,767,0,1,0,1,4,0,1,120,40,0,0,0,0,Inside,TwnhsE,1998,1998,PConc,Y,TA,Y,2007
545,179665,17104,654,664,832,2,1,3,7,1,2,100,24,0,0,0,0,Inside,1Fam,2006,2006,PConc,Y,Gd,Y,2006
546,229000,13837,1204,1377,806,2,1,4,9,0,3,0,0,0,0,0,0,Corner,1Fam,1988,1988,PConc,Y,Gd,Y,2006
547,210000,8737,1065,915,720,1,1,3,6,1,2,0,38,0,144,0,0,Inside,1Fam,1923,1950,BrkTil,Y,TA,Y,2007
548,129500,7244,768,768,0,1,0,2,5,0,2,104,0,0,0,0,0,Inside,1Fam,1970,1970,CBlock,Y,TA,Y,2007
549,125000,8235,825,825,0,1,0,2,4,0,2,140,50,0,0,0,0,Inside,1Fam,1955,1995,CBlock,Y,TA,Y,2008
550,263000,9375,912,912,1182,2,1,4,8,1,2,182,182,0,0,0,0,Inside,1Fam,2003,2004,PConc,Y,Gd,Y,2009
551,140000,4043,1069,1069,0,2,0,2,4,0,2,0,55,0,0,200,0,Inside,TwnhsE,1977,1977,CBlock,Y,TA,Y,2008
552,112500,6000,928,928,0,1,0,3,5,0,1,0,0,0,0,0,0,Inside,1Fam,1957,1957,CBlock,Y,TA,Y,2008
553,255500,11146,1709,1717,0,2,0,3,7,1,3,169,39,0,0,0,0,Inside,1Fam,2006,2006,PConc,Y,Gd,Y,2009
554,108000,8777,0,1126,0,2,0,2,5,0,2,0,96,0,0,0,0,Inside,1Fam,1949,2003,CBlock,Y,Gd,N,2009
555,284000,10625,998,1006,1040,2,1,3,8,1,3,320,62,0,0,0,0,Inside,1Fam,2003,2004,PConc,Y,Gd,Y,2008
556,113000,6380,993,1048,0,1,0,2,5,1,1,0,0,116,0,0,0,Inside,1Fam,1922,1950,BrkTil,Y,TA,Y,2006
557,141000,14850,1092,1092,0,1,0,2,6,1,1,268,0,0,0,122,0,Inside,1Fam,1957,1957,CBlock,Y,TA,Y,2006
558,108000,11040,637,897,439,1,1,3,7,0,1,0,47,120,0,0,0,Inside,1Fam,1920,1950,CBlock,Y,TA,Y,2006
559,175000,21872,729,729,717,2,1,3,6,1,2,264,22,0,0,0,0,FR2,1Fam,1996,1997,PConc,Y,TA,Y,2008
560,234000,3196,1374,1557,0,2,0,2,7,1,2,143,20,0,0,0,0,Inside,TwnhsE,2003,2004,PConc,Y,Gd,Y,2006
561,121500,11341,1392,1392,0,1,1,3,5,1,2,0,0,0,0,95,0,Inside,1Fam,1957,1996,CBlock,Y,TA,Y,2010
562,170000,10010,1389,1389,0,1,0,2,6,1,2,240,38,0,0,0,0,Inside,1Fam,1974,1975,CBlock,Y,TA,Y,2006
563,108000,13907,996,996,0,1,0,3,6,1,0,144,0,0,0,0,0,Inside,1Fam,1940,1969,CBlock,Y,TA,Y,2008
564,185000,21780,1163,1163,511,2,0,4,8,1,2,72,36,0,0,144,0,Inside,1Fam,1918,1950,BrkTil,Y,TA,N,2008
565,268000,13346,1095,1166,1129,2,1,4,9,1,2,0,40,0,0,0,0,CulDSac,1Fam,1992,2000,PConc,Y,Gd,Y,2006
566,128000,6858,806,841,806,1,1,4,6,0,1,0,66,136,0,0,0,Corner,1Fam,1915,1950,PConc,N,Fa,Y,2010
567,325000,11198,1122,1134,1370,2,1,4,11,1,3,144,39,0,0,0,0,Inside,1Fam,2005,2007,PConc,Y,Ex,Y,2008
568,214000,10171,1517,1535,0,2,0,3,7,0,2,0,0,0,0,0,0,Inside,1Fam,2004,2004,PConc,Y,Gd,Y,2010
569,316600,12327,1496,1496,636,1,1,1,5,1,2,349,40,0,0,0,0,Inside,1Fam,1983,2009,CBlock,Y,Gd,Y,2009
570,135960,7032,943,943,0,1,0,2,4,2,2,42,0,0,0,0,0,Corner,Duplex,1979,1979,CBlock,Y,TA,Y,2006
571,142600,13101,1728,1728,0,2,0,6,10,0,2,0,0,0,0,0,0,Inside,Duplex,1965,1965,CBlock,Y,TA,Y,2008
572,120000,7332,864,864,0,1,0,2,4,0,1,168,0,0,0,0,0,Inside,1Fam,1959,1959,CBlock,Y,Gd,Y,2006
573,224500,13159,846,846,846,2,1,3,6,0,2,208,114,0,0,0,0,Corner,1Fam,2009,2009,PConc,Y,Gd,Y,2009
574,170000,9967,384,774,656,2,1,3,8,1,2,100,0,0,0,0,0,Inside,1Fam,2000,2000,PConc,Y,TA,Y,2007
575,139000,10500,372,576,533,1,0,3,5,0,1,35,0,0,0,0,0,FR2,1Fam,1971,2005,CBlock,Y,TA,Y,2007
